CustomerID,Name,Segment,Region,Value
C49056,Customer 49056,Basic,West,7375
C49057,Customer 49057,Standard,Midwest,6096
C49058,Customer 49058,Premium,West,4863
C49059,Customer 49059,Standard,Northeast,8590
C49060,Customer 49060,Basic,Southeast,9397
C49061,Customer 49061,Standard,Southeast,881
C49062,Customer 49062,Premium,Southeast,1211
C49063,Customer 49063,Basic,Midwest,7204
C49064,Customer 49064,Premium,Northeast,4663
C49065,Customer 49065,Premium,Southeast,6883
C49066,Customer 49066,Premium,West,7758
C49067,Customer 49067,Premium,Midwest,5891
C49068,Customer 49068,Standard,Southeast,7438
C49069,Customer 49069,Standard,Midwest,5315
C49070,Customer 49070,Standard,Midwest,8323
C49071,Customer 49071,Standard,Northeast,7398
C49072,Customer 49072,Standard,West,5325
C49073,Customer 49073,Standard,Midwest,4037
C49074,Customer 49074,Standard,Southwest,6991
C49075,Customer 49075,Premium,West,1616
C49076,Customer 49076,Basic,Midwest,7203
C49077,Customer 49077,Premium,Southwest,2957
C49078,Customer 49078,Premium,Southwest,850
C49079,Customer 49079,Basic,Southeast,8677
C49080,Customer 49080,Standard,West,5076
C49081,Customer 49081,Standard,West,2645
C49082,Customer 49082,Basic,West,7273
C49083,Customer 49083,Standard,West,4588
C49084,Customer 49084,Premium,West,1879
C49085,Customer 49085,Premium,Southwest,3608
C49086,Customer 49086,Standard,West,1820
C49087,Customer 49087,Basic,Southeast,9177
C49088,Customer 49088,Basic,Midwest,5595
C49089,Customer 49089,Standard,Southwest,2393
C49090,Customer 49090,Premium,Northeast,3605
C49091,Customer 49091,Standard,Southwest,9169
C49092,Customer 49092,Basic,Southwest,7751
C49093,Customer 49093,Standard,West,9299
C49094,Customer 49094,Premium,West,4271
C49095,Customer 49095,Standard,Southwest,7205
C49096,Customer 49096,Premium,Southeast,3233
C49097,Customer 49097,Standard,Southwest,7076
C49098,Customer 49098,Basic,Northeast,2967
C49099,Customer 49099,Basic,West,3383
C49100,Customer 49100,Standard,Midwest,1287
C49101,Customer 49101,Basic,Midwest,6321
C49102,Customer 49102,Premium,Southeast,5824
C49103,Customer 49103,Premium,Southwest,8784
C49104,Customer 49104,Premium,Northeast,2847
C49105,Customer 49105,Basic,Northeast,3114
C49106,Customer 49106,Basic,Southwest,9867
C49107,Customer 49107,Premium,Midwest,8161
C49108,Customer 49108,Premium,Southwest,8206
C49109,Customer 49109,Standard,Southeast,2020
C49110,Customer 49110,Basic,Northeast,3220
C49111,Customer 49111,Premium,West,5222
C49112,Customer 49112,Premium,Southwest,7524
C49113,Customer 49113,Premium,Southeast,4218
C49114,Customer 49114,Premium,West,8189
C49115,Customer 49115,Standard,Northeast,6853
C49116,Customer 49116,Premium,Midwest,915
C49117,Customer 49117,Premium,Southeast,7698
C49118,Customer 49118,Standard,Northeast,1616
C49119,Customer 49119,Standard,Southwest,4529
C49120,Customer 49120,Basic,Northeast,3630
C49121,Customer 49121,Standard,Southwest,7400
C49122,Customer 49122,Basic,Midwest,3090
C49123,Customer 49123,Premium,Midwest,8782
C49124,Customer 49124,Standard,Southwest,3351
C49125,Customer 49125,Premium,West,3927
C49126,Customer 49126,Premium,Southeast,8354
C49127,Customer 49127,Standard,West,5343
C49128,Customer 49128,Standard,Southwest,9440
C49129,Customer 49129,Premium,West,2888
C49130,Customer 49130,Standard,West,7649
C49131,Customer 49131,Basic,Northeast,1912
C49132,Customer 49132,Premium,Southeast,5585
C49133,Customer 49133,Standard,Midwest,8969
C49134,Customer 49134,Basic,West,4233
C49135,Customer 49135,Basic,Southwest,2349
C49136,Customer 49136,Basic,Southwest,3543
C49137,Customer 49137,Premium,Northeast,2389
C49138,Customer 49138,Basic,Southeast,6306
C49139,Customer 49139,Basic,Northeast,872
C49140,Customer 49140,Basic,Midwest,8263
C49141,Customer 49141,Standard,West,849
C49142,Customer 49142,Standard,Southeast,8901
C49143,Customer 49143,Premium,Midwest,8763
C49144,Customer 49144,Basic,Northeast,6042
C49145,Customer 49145,Standard,Southwest,6986
C49146,Customer 49146,Premium,Midwest,3946
C49147,Customer 49147,Premium,Southwest,1730
C49148,Customer 49148,Basic,Southeast,2122
C49149,Customer 49149,Premium,Southwest,2235
C49150,Customer 49150,Premium,Southwest,7101
C49151,Customer 49151,Standard,Midwest,8096
C49152,Customer 49152,Premium,Southwest,3750
C49153,Customer 49153,Standard,Northeast,1823
C49154,Customer 49154,Standard,Southwest,7875
C49155,Customer 49155,Standard,Southeast,4003
C49156,Customer 49156,Standard,Midwest,8310
C49157,Customer 49157,Standard,Northeast,3800
C49158,Customer 49158,Basic,Midwest,2394
C49159,Customer 49159,Standard,West,5504
C49160,Customer 49160,Premium,Midwest,1723
C49161,Customer 49161,Basic,West,7161
C49162,Customer 49162,Basic,Southwest,9411
C49163,Customer 49163,Basic,West,3393
C49164,Customer 49164,Basic,Northeast,7971
C49165,Customer 49165,Basic,Midwest,4465
C49166,Customer 49166,Standard,Northeast,1288
C49167,Customer 49167,Premium,Midwest,9044
C49168,Customer 49168,Basic,West,6327
C49169,Customer 49169,Basic,Southwest,1610
C49170,Customer 49170,Basic,Southwest,9104
C49171,Customer 49171,Premium,Midwest,3382
C49172,Customer 49172,Standard,West,3449
C49173,Customer 49173,Basic,Southeast,4399
C49174,Customer 49174,Premium,Northeast,2185
C49175,Customer 49175,Standard,West,1718
C49176,Customer 49176,Standard,Southeast,1967
C49177,Customer 49177,Premium,Northeast,7947
C49178,Customer 49178,Basic,Midwest,9192
C49179,Customer 49179,Premium,Southeast,4009
C49180,Customer 49180,Basic,Southeast,5725
C49181,Customer 49181,Standard,West,7358
C49182,Customer 49182,Premium,Northeast,7138
C49183,Customer 49183,Premium,Southwest,9224
C49184,Customer 49184,Standard,West,2328
C49185,Customer 49185,Standard,Northeast,6607
C49186,Customer 49186,Basic,Midwest,6406
C49187,Customer 49187,Standard,Southeast,3809
C49188,Customer 49188,Standard,Midwest,9261
C49189,Customer 49189,Basic,Northeast,1632
C49190,Customer 49190,Standard,Southwest,1155
C49191,Customer 49191,Standard,Midwest,8175
C49192,Customer 49192,Basic,Southeast,7364
C49193,Customer 49193,Standard,Northeast,934
C49194,Customer 49194,Standard,Northeast,3214
C49195,Customer 49195,Basic,Northeast,5519
C49196,Customer 49196,Premium,Midwest,6464
C49197,Customer 49197,Premium,West,8538
C49198,Customer 49198,Premium,Southeast,4918
C49199,Customer 49199,Standard,Southeast,7559
C49200,Customer 49200,Premium,Midwest,3301
C49201,Customer 49201,Standard,Southeast,8077
C49202,Customer 49202,Standard,West,1491
C49203,Customer 49203,Premium,Northeast,1132
C49204,Customer 49204,Premium,Southeast,3522
C49205,Customer 49205,Basic,Midwest,6466
C49206,Customer 49206,Basic,Midwest,4734
C49207,Customer 49207,Standard,Midwest,8531
C49208,Customer 49208,Standard,West,5123
C49209,Customer 49209,Basic,West,5248
C49210,Customer 49210,Basic,West,5627
C49211,Customer 49211,Basic,Southeast,1852
C49212,Customer 49212,Standard,Northeast,3010
C49213,Customer 49213,Basic,Southwest,8907
C49214,Customer 49214,Basic,Midwest,8207
C49215,Customer 49215,Standard,Midwest,1735
C49216,Customer 49216,Premium,West,2351
C49217,Customer 49217,Premium,Southwest,2929
C49218,Customer 49218,Standard,Midwest,3339
C49219,Customer 49219,Premium,Southwest,4322
C49220,Customer 49220,Standard,Southeast,9222
C49221,Customer 49221,Premium,West,3495
C49222,Customer 49222,Basic,Midwest,3745
C49223,Customer 49223,Standard,Southeast,9449
C49224,Customer 49224,Standard,Midwest,7215
C49225,Customer 49225,Basic,Southeast,5607
C49226,Customer 49226,Basic,Southwest,2140
C49227,Customer 49227,Standard,Southeast,6526
C49228,Customer 49228,Basic,Southeast,4690
C49229,Customer 49229,Basic,Midwest,6708
C49230,Customer 49230,Premium,West,1383
C49231,Customer 49231,Basic,Northeast,6806
C49232,Customer 49232,Basic,Southeast,5870
C49233,Customer 49233,Basic,Northeast,5572
C49234,Customer 49234,Standard,Midwest,5688
C49235,Customer 49235,Basic,West,3431
C49236,Customer 49236,Basic,Midwest,5263
C49237,Customer 49237,Basic,Southeast,2714
C49238,Customer 49238,Premium,Southeast,5994
C49239,Customer 49239,Standard,Midwest,7887
C49240,Customer 49240,Premium,West,8316
C49241,Customer 49241,Premium,Southeast,7705
C49242,Customer 49242,Standard,West,6966
C49243,Customer 49243,Basic,Northeast,9287
C49244,Customer 49244,Standard,West,4183
C49245,Customer 49245,Basic,Northeast,6290
C49246,Customer 49246,Standard,Southwest,6124
C49247,Customer 49247,Premium,Southwest,2971
C49248,Customer 49248,Premium,Southwest,5685
C49249,Customer 49249,Premium,Midwest,7318
C49250,Customer 49250,Premium,Midwest,9844
C49251,Customer 49251,Premium,West,6856
C49252,Customer 49252,Basic,Southeast,8189
C49253,Customer 49253,Basic,Southeast,6597
C49254,Customer 49254,Premium,West,1332
C49255,Customer 49255,Basic,West,5950
C49256,Customer 49256,Basic,Midwest,1151
C49257,Customer 49257,Standard,Midwest,5168
C49258,Customer 49258,Premium,Southeast,4182
C49259,Customer 49259,Premium,Southeast,4115
C49260,Customer 49260,Premium,Southwest,3565
C49261,Customer 49261,Basic,Northeast,1605
C49262,Customer 49262,Standard,Southeast,8402
C49263,Customer 49263,Premium,Southeast,2523
C49264,Customer 49264,Premium,Northeast,3359
C49265,Customer 49265,Basic,Southwest,6777
C49266,Customer 49266,Basic,Southeast,4764
C49267,Customer 49267,Premium,Southeast,7027
C49268,Customer 49268,Basic,Midwest,1729
C49269,Customer 49269,Basic,Northeast,8227
C49270,Customer 49270,Premium,Southwest,5969
C49271,Customer 49271,Standard,Southwest,9083
C49272,Customer 49272,Standard,Midwest,2025
C49273,Customer 49273,Basic,Midwest,9230
C49274,Customer 49274,Standard,Northeast,4282
C49275,Customer 49275,Premium,West,2392
C49276,Customer 49276,Premium,West,7292
C49277,Customer 49277,Basic,Northeast,5690
C49278,Customer 49278,Basic,Southeast,8475
C49279,Customer 49279,Premium,West,3562
C49280,Customer 49280,Premium,Midwest,2924
C49281,Customer 49281,Standard,West,2780
C49282,Customer 49282,Basic,West,2803
C49283,Customer 49283,Standard,Midwest,3680
C49284,Customer 49284,Basic,Midwest,4691
C49285,Customer 49285,Premium,Northeast,9734
C49286,Customer 49286,Premium,Midwest,8856
C49287,Customer 49287,Standard,West,4437
C49288,Customer 49288,Premium,Southeast,2694
C49289,Customer 49289,Standard,Southeast,638
C49290,Customer 49290,Premium,West,4989
C49291,Customer 49291,Standard,Northeast,7333
C49292,Customer 49292,Premium,Northeast,4865
C49293,Customer 49293,Basic,Southeast,6642
C49294,Customer 49294,Standard,Southeast,731
C49295,Customer 49295,Basic,West,9085
C49296,Customer 49296,Standard,Northeast,1552
C49297,Customer 49297,Standard,Midwest,6442
C49298,Customer 49298,Basic,Southwest,4604
C49299,Customer 49299,Basic,Northeast,3808
C49300,Customer 49300,Premium,Northeast,9694
C49301,Customer 49301,Standard,West,3742
C49302,Customer 49302,Basic,West,4690
C49303,Customer 49303,Standard,Northeast,656
C49304,Customer 49304,Basic,West,9105
C49305,Customer 49305,Premium,Southeast,1893
C49306,Customer 49306,Premium,Southeast,3778
C49307,Customer 49307,Premium,Northeast,2557
C49308,Customer 49308,Basic,Midwest,5422
C49309,Customer 49309,Premium,Northeast,8956
C49310,Customer 49310,Standard,Southeast,9729
C49311,Customer 49311,Basic,Midwest,2641
C49312,Customer 49312,Standard,Southwest,2723
C49313,Customer 49313,Premium,Northeast,9682
C49314,Customer 49314,Premium,Northeast,1315
C49315,Customer 49315,Basic,West,7194
C49316,Customer 49316,Basic,Midwest,1725
C49317,Customer 49317,Basic,Southwest,8467
C49318,Customer 49318,Basic,Southeast,1820
C49319,Customer 49319,Premium,West,990
C49320,Customer 49320,Basic,Midwest,8595
C49321,Customer 49321,Premium,Midwest,9493
C49322,Customer 49322,Standard,Midwest,962
C49323,Customer 49323,Standard,Southwest,9538
C49324,Customer 49324,Premium,Midwest,7123
C49325,Customer 49325,Premium,Southeast,4298
C49326,Customer 49326,Basic,Midwest,4635
C49327,Customer 49327,Standard,Southwest,5016
C49328,Customer 49328,Premium,Northeast,2239
C49329,Customer 49329,Basic,Southeast,7622
C49330,Customer 49330,Premium,Southeast,9786
C49331,Customer 49331,Standard,Southwest,4541
C49332,Customer 49332,Basic,Southwest,3122
C49333,Customer 49333,Standard,West,6159
C49334,Customer 49334,Standard,Midwest,6058
C49335,Customer 49335,Standard,Southwest,3544
C49336,Customer 49336,Premium,Southwest,8994
C49337,Customer 49337,Standard,West,7376
C49338,Customer 49338,Standard,Southwest,3519
C49339,Customer 49339,Standard,Midwest,6282
C49340,Customer 49340,Premium,Southwest,9364
C49341,Customer 49341,Premium,Southwest,2898
C49342,Customer 49342,Premium,Southeast,1159
C49343,Customer 49343,Premium,Midwest,9021
C49344,Customer 49344,Standard,Midwest,8819
C49345,Customer 49345,Premium,Midwest,4201
C49346,Customer 49346,Premium,Southeast,3724
C49347,Customer 49347,Standard,Northeast,5389
C49348,Customer 49348,Standard,West,9922
C49349,Customer 49349,Premium,West,2340
C49350,Customer 49350,Premium,West,8100
C49351,Customer 49351,Standard,Midwest,6038
C49352,Customer 49352,Standard,Midwest,7556
C49353,Customer 49353,Premium,Southwest,5684
C49354,Customer 49354,Standard,Southeast,3759
C49355,Customer 49355,Basic,Midwest,2548
C49356,Customer 49356,Standard,West,9947
C49357,Customer 49357,Standard,West,2965
C49358,Customer 49358,Premium,Northeast,5739
C49359,Customer 49359,Basic,Northeast,9254
C49360,Customer 49360,Basic,Southwest,2629
C49361,Customer 49361,Basic,Midwest,1911
C49362,Customer 49362,Premium,Northeast,7316
C49363,Customer 49363,Basic,Southeast,8841
C49364,Customer 49364,Standard,West,6138
C49365,Customer 49365,Premium,West,2871
C49366,Customer 49366,Premium,Southeast,8448
C49367,Customer 49367,Basic,Midwest,1535
C49368,Customer 49368,Standard,West,4607
C49369,Customer 49369,Standard,Northeast,2500
C49370,Customer 49370,Standard,Southwest,3326
C49371,Customer 49371,Basic,Southwest,8475
C49372,Customer 49372,Basic,West,9253
C49373,Customer 49373,Basic,Northeast,7519
C49374,Customer 49374,Premium,Southwest,7932
C49375,Customer 49375,Standard,Midwest,2208
C49376,Customer 49376,Standard,West,7568
C49377,Customer 49377,Premium,West,5977
C49378,Customer 49378,Basic,Northeast,8647
C49379,Customer 49379,Standard,Midwest,4995
C49380,Customer 49380,Standard,Southeast,8074
C49381,Customer 49381,Standard,Southwest,4716
C49382,Customer 49382,Standard,Southwest,745
C49383,Customer 49383,Basic,Southwest,9959
C49384,Customer 49384,Basic,Midwest,1409
C49385,Customer 49385,Basic,Northeast,2602
C49386,Customer 49386,Basic,Southwest,8415
C49387,Customer 49387,Standard,West,5646
C49388,Customer 49388,Standard,Southwest,3425
C49389,Customer 49389,Premium,Southwest,3262
C49390,Customer 49390,Standard,Southwest,3621
C49391,Customer 49391,Basic,Southwest,4160
C49392,Customer 49392,Standard,Southwest,6437
C49393,Customer 49393,Standard,Southeast,3871
C49394,Customer 49394,Basic,West,1254
C49395,Customer 49395,Basic,Northeast,2991
C49396,Customer 49396,Premium,Midwest,1322
C49397,Customer 49397,Standard,Northeast,592
C49398,Customer 49398,Standard,West,3184
C49399,Customer 49399,Standard,Midwest,8454
C49400,Customer 49400,Basic,Midwest,5940
C49401,Customer 49401,Premium,Northeast,6850
C49402,Customer 49402,Premium,Northeast,5315
C49403,Customer 49403,Standard,Southwest,2256
C49404,Customer 49404,Premium,Northeast,3355
C49405,Customer 49405,Standard,Northeast,1543
C49406,Customer 49406,Standard,West,1097
C49407,Customer 49407,Standard,Northeast,7434
C49408,Customer 49408,Standard,West,6397
C49409,Customer 49409,Standard,Northeast,7431
C49410,Customer 49410,Standard,West,7697
C49411,Customer 49411,Standard,Southeast,1704
C49412,Customer 49412,Standard,West,4029
C49413,Customer 49413,Standard,West,6251
C49414,Customer 49414,Basic,Southwest,1309
C49415,Customer 49415,Basic,Northeast,9090
C49416,Customer 49416,Premium,Southwest,4675
C49417,Customer 49417,Basic,West,7282
C49418,Customer 49418,Basic,Northeast,693
C49419,Customer 49419,Basic,Northeast,6378
C49420,Customer 49420,Standard,Southeast,920
C49421,Customer 49421,Standard,Southeast,2514
C49422,Customer 49422,Standard,Southeast,6215
C49423,Customer 49423,Premium,Southeast,8490
C49424,Customer 49424,Premium,Southeast,5351
C49425,Customer 49425,Basic,Southwest,4358
C49426,Customer 49426,Basic,Midwest,1825
C49427,Customer 49427,Premium,Southeast,8754
C49428,Customer 49428,Basic,West,3778
C49429,Customer 49429,Premium,Northeast,3311
C49430,Customer 49430,Standard,Midwest,7819
C49431,Customer 49431,Standard,Midwest,7887
C49432,Customer 49432,Premium,Northeast,2250
C49433,Customer 49433,Standard,West,4032
C49434,Customer 49434,Premium,Midwest,8325
C49435,Customer 49435,Premium,Southeast,6276
C49436,Customer 49436,Standard,Southwest,7547
C49437,Customer 49437,Standard,Northeast,4747
C49438,Customer 49438,Basic,Southeast,3243
C49439,Customer 49439,Basic,Southwest,4803
C49440,Customer 49440,Premium,Southwest,5968
C49441,Customer 49441,Standard,Midwest,1581
C49442,Customer 49442,Basic,Northeast,1769
C49443,Customer 49443,Standard,Southwest,6407
C49444,Customer 49444,Standard,Southeast,7939
C49445,Customer 49445,Premium,Northeast,2730
C49446,Customer 49446,Basic,Southeast,2233
C49447,Customer 49447,Basic,Southeast,2945
C49448,Customer 49448,Premium,Northeast,8205
C49449,Customer 49449,Premium,Northeast,6154
C49450,Customer 49450,Basic,West,4404
C49451,Customer 49451,Basic,West,8689
C49452,Customer 49452,Basic,Southwest,8770
C49453,Customer 49453,Basic,West,2992
C49454,Customer 49454,Premium,Southeast,4300
C49455,Customer 49455,Basic,Northeast,2007
C49456,Customer 49456,Standard,Midwest,8450
C49457,Customer 49457,Basic,Northeast,6488
C49458,Customer 49458,Premium,Southwest,6141
C49459,Customer 49459,Standard,Southwest,2419
C49460,Customer 49460,Basic,Southwest,2168
C49461,Customer 49461,Premium,Northeast,9536
C49462,Customer 49462,Premium,Southwest,5128
C49463,Customer 49463,Basic,Northeast,7733
C49464,Customer 49464,Premium,Southwest,7745
C49465,Customer 49465,Standard,West,7594
C49466,Customer 49466,Premium,Southwest,6638
C49467,Customer 49467,Premium,Northeast,4510
C49468,Customer 49468,Premium,Southwest,5124
C49469,Customer 49469,Standard,Midwest,2108
C49470,Customer 49470,Basic,Midwest,4942
